R	191	G	146	B	304
R	172	G	126	B	249
R	181	G	139	B	274
R	179	G	136	B	286
R	176	G	123	B	259
R	177	G	139	B	268
R	175	G	140	B	272
R	196	G	157	B	298
R	187	G	137	B	263
R	193	G	151	B	287
R	194	G	159	B	297
R	181	G	133	B	255
R	195	G	152	B	296
R	205	G	166	B	321
R	196	G	157	B	293
R	182	G	135	B	259
R	197	G	153	B	293
R	194	G	157	B	294
R	183	G	134	B	255
R	198	G	154	B	297
R	200	G	162	B	315
