R	328	G	156	B	371
R	218	G	131	B	264
R	247	G	143	B	296
R	291	G	142	B	330
R	226	G	128	B	268
R	254	G	142	B	299
R	255	G	148	B	306
R	308	G	160	B	353
R	225	G	137	B	271
R	264	G	158	B	317
R	304	G	165	B	353
R	224	G	139	B	273
R	271	G	162	B	331
R	284	G	176	B	350
R	266	G	161	B	323
R	230	G	138	B	276
R	259	G	158	B	315
R	275	G	161	B	329
R	217	G	136	B	264
R	255	G	159	B	312
R	281	G	175	B	346
