R	213	G	171	B	292
R	148	G	113	B	197
R	152	G	125	B	211
R	152	G	126	B	213
R	157	G	119	B	208
R	158	G	129	B	220
R	160	G	138	B	231
R	170	G	145	B	242
R	159	G	126	B	216
R	167	G	139	B	233
R	177	G	149	B	250
R	173	G	130	B	229
R	177	G	144	B	245
R	179	G	153	B	256
R	169	G	142	B	238
R	170	G	129	B	225
R	172	G	141	B	239
R	172	G	147	B	245
R	169	G	127	B	224
R	178	G	146	B	248
R	179	G	154	B	258
