R	190	G	131	B	218
R	181	G	119	B	207
R	179	G	132	B	223
R	182	G	134	B	223
R	172	G	118	B	206
R	179	G	126	B	214
R	184	G	137	B	228
R	208	G	158	B	264
R	186	G	131	B	227
R	213	G	150	B	259
R	229	G	185	B	315
R	195	G	146	B	257
R	224	G	177	B	304
R	237	G	192	B	328
R	201	G	153	B	256
R	185	G	134	B	231
R	198	G	145	B	243
R	200	G	153	B	256
R	180	G	128	B	224
R	203	G	147	B	247
R	208	G	163	B	270
